Declaração;Ano;Ano Referencia;Data Criação;Data Entrega;Declarante;Município Declarante;UF Declarante;orr_descricao;Possui Coleta Seletiva Implantada;Possui Plano de Gestão;Link do Plano;Periocidade da Revisão;Ano Última Versão Plano;Massa (TON);Caracterização - Descrição;Caracterização - Percentual;Caracterização - Destinação;Caracterização - Destinação percentual;Meta Informada;Meta - Valor Atual;Meta - Valor;Meta - Prazo;Meta - Programa;Meta - Programa - Descritivo
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Plástico;;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Papel/papelão;;Disposição Final em Lixão;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Orgânico;;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Papel/papelão;;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Orgânico;;Tratamento;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Papel/papelão;;Tratamento com aproveitamento energético;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Orgânico;;Aproveitamento na agricultura;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Papel/papelão;;Reciclagem;4.85;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Orgânico;;Tratamento com aproveitamento energético;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Orgânico;;Disposição ordenada em solo para recuperação de áreas degradadas ;7.17;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Orgânico;;Disposição Final em Lixão;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Outros;;Tratamento com aproveitamento energético;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Outros;;Tratamento;0;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Outros;;Disposição Final em Lixão;82.02;Coleta Seletiva;399;199.5;3 anos;;
112;2019;2018;;27/09/2019;Cristiano Otoni;Cristiano Otoni;MG;Resíduos sólidos urbanos;Não;Sim;http://www.condapav.com.br/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;486.43;Outros;;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;399;199.5;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Vidro;0.31;Reciclagem;0.31;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Vidro;0.31;Disposição Final em Lixão;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Vidro;0.31;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Vidro;0.31;Tratamento;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Orgânico;7.16;Aproveitamento na agricultura;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Metal;1.45;Reciclagem;1.45;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Metal;1.45;Disposição Final em Lixão;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Metal;1.45;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Metal;1.45;Tratamento;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Papel/papelão;4.85;Reciclagem;4.85;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Plástico;4.2;Tratamento com aproveitamento energético;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Plástico;4.2;Disposição Final em Lixão;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Plástico;4.2;Tratamento;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Plástico;4.2;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Papel/papelão;4.85;Tratamento com aproveitamento energético;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Plástico;4.2;Reciclagem;4.2;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Papel/papelão;4.85;Tratamento;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Papel/papelão;4.85;Disposição Final em Lixão;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Papel/papelão;4.85;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Outros;82.03;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos contendo produtos químicos - Grupo B;0;Vala específica de RSS;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Orgânico;7.16;Tratamento;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Outros;82.03;Tratamento;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Orgânico;7.16;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Orgânico;7.16;Disposição Final em Lixão;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Orgânico;7.16;Tratamento com aproveitamento energético;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Orgânico;7.16;Disposição ordenada em solo para recuperação de áreas degradadas ;7.16;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos contendo produtos químicos - Grupo B;0;Disposição Final em Lixão;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos infectantes - Grupo A;100;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Outros;82.03;Tratamento com aproveitamento energético;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos sólidos urbanos;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;182.4;Outros;82.03;Disposição Final em Lixão;82.03;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;0;Tratamento;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos infectantes - Grupo A;100;Disposição Final em Lixão;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos contendo produtos químicos - Grupo B;0;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos contendo produtos químicos - Grupo B;0;Tratamento;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos infectantes - Grupo A;100;Vala específica de RSS;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos perfurocortantes ou escarificantes - Grupo E;0;Disposição Final em Lixão;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;0;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;0;Disposição Final em Lixão;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos perfurocortantes ou escarificantes - Grupo E;0;Disposição Final em Aterro Sanitário;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos perfurocortantes ou escarificantes - Grupo E;0;Tratamento;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;0;Vala específica de RSS;0;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos infectantes - Grupo A;100;Tratamento;100;Coleta Seletiva;149.64;74.76;3 anos;;
108;2019;2018;;27/09/2019;Queluzito;Queluzito;MG;Resíduos de serviços de saúde;Não;Sim;/Especifico_Cliente/06346208000143/Arquivos///PIGIRS_2017_CONDAPAV.pdf;4;2014;0.43;Resíduos perfurocortantes ou escarificantes - Grupo E;0;Vala específica de RSS;0;Coleta Seletiva;149.64;74.76;3 anos;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de transportes;Não;Não;;;;;Resíduos de terminais rodoviários;;Disposição Final em Aterro Sanitário;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de transportes;Não;Não;;;;;Resíduos de terminais alfandegários;;Disposição Final em Lixão;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de transportes;Não;Não;;;;;Resíduos de portos;;Reciclagem;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de transportes;Não;Não;;;;;Resíduos de portos;;Tratamento com aproveitamento energético;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de transportes;Não;Não;;;;;Resíduos de portos;;Disposição Final em Lixão;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos sólidos urbanos;Não;Não;;;;;Plástico;;Reciclagem;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de saúde;Não;Não;;;;;Resíduos perfurocortantes ou escarificantes - Grupo E;;Disposição Final em Aterro Sanitário;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos da construção civil;Não;Não;;;;;Resíduos para os quais não há reciclagem ou recuperação - Classe C;;Tratamento com aproveitamento energético;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de transportes;Não;Não;;;;;Resíduos de aeroportos;;Disposição Final em Lixão;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de transportes;Não;Não;;;;;Resíduos de terminais alfandegários;;Tratamento;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de transportes;Não;Não;;;;;Resíduos de aeroportos;;Disposição Final em Aterro Sanitário;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de transportes;Não;Não;;;;;Resíduos de aeroportos;;Tratamento;;;;;;;
109;2019;2018;;25/09/2019;Guarabira;Guarabira;PB;Resíduos de serviços de transportes;Não;Não;;;;;Resíduos de aeroportos;;Tratamento com aproveitamento energético;;;;;;;
